DOI_Link,CrossRef_Link,PDF_Link,Private_Favorite,DataFrom_Manual,DOI,ReferenceDOIs,UnstructuredRefString,PrintISSN,OnlineISSN,ArticleTitle_CR,Authors_CR,PublishedDate_CR,ArticleTitle_English_JS,ArticleTitle_Japanese_JS,Link_English_JS,Link_Japanese_JS,Authors_English_JS,Authors_Japanese_JS,JournalCode_JS,MaterialTitle_English_JS,MaterialTitle_Japanese_JS,Volume_JS,SubVolume_JS,Number_JS,StartingPage_JS,EndingPage_JS,PublishedYear_JS,JOI_JS,SystemCode_JS,SystemName_JS,Title_JS,Link_JS,Id_JS,UpdatedOn_JS
https://dx.doi.org/10.3130/aijs.87.274,https://api.crossref.org/v1/works/10.3130/aijs.87.274,,,,10.3130/aijs.87.274,,,1340-4202,1881-8153,,,,A RESEARCH ON THE SAFETY CRITERION OF CEILINGS USING HUMAN TOLERANCE INDEX (PART 2): IDENTIFICATION OF IMPACT LOAD ON A DUMMY HEAD BY INVERSE ANALYSIS,人体耐性指標を用いた天井材の安全性評価に関する研究（その２）：逆解析による頭部衝撃荷重の同定,https://www.jstage.jst.go.jp/article/aijs/87/793/87_274/_article,https://www.jstage.jst.go.jp/article/aijs/87/793/87_274/_article/-char/ja/,"[""Yosuke NAKASO"",""Ken’ichi KAWAGUCHI""]","[""中楚 洋介"",""川口 健一""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,793,274,284,2022,,1,J-STAGE,人体耐性指標を用いた天井材の安全性評価に関する研究（その２）：逆解析による頭部衝撃荷重の同定,,https://www.jstage.jst.go.jp/article/aijs/87/793/87_274/_article/-char/ja/,2022-03-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.285,https://api.crossref.org/v1/works/10.3130/aijs.87.285,,,,10.3130/aijs.87.285,,,1340-4202,1881-8153,,,,TOPOLOGY FINDING METHOD OF LINK ELEMENTS FOR CLT SHELLS,CLTシェルを構成する連結要素の位相構造計画手法の提案,https://www.jstage.jst.go.jp/article/aijs/87/793/87_285/_article,https://www.jstage.jst.go.jp/article/aijs/87/793/87_285/_article/-char/ja/,"[""Ken NODA"",""Toshiaki KIMURA""]","[""野田 賢"",""木村 俊明""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,793,285,294,2022,,1,J-STAGE,CLTシェルを構成する連結要素の位相構造計画手法の提案,,https://www.jstage.jst.go.jp/article/aijs/87/793/87_285/_article/-char/ja/,2022-03-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.295,https://api.crossref.org/v1/works/10.3130/aijs.87.295,,,,10.3130/aijs.87.295,,,1340-4202,1881-8153,,,,RESEARCH ON SEISMIC DESIGN METHOD FOR GLULAM FRAME STRUCTURE WITH TENSILE-BOLTED MOMENT RESISTING JOINTS,引きボルト式集成材ラーメン構造の耐震設計法に関する研究,https://www.jstage.jst.go.jp/article/aijs/87/793/87_295/_article,https://www.jstage.jst.go.jp/article/aijs/87/793/87_295/_article/-char/ja/,"[""Nobuhiko AKIYAMA"",""Shigefumi OKAMOTO"",""Yoshihiro YAMASAKI"",""Takahiro TSUCHIMOTO""]","[""秋山 信彦"",""岡本 滋史"",""山﨑 義弘"",""槌本 敬大""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,793,295,306,2022,,1,J-STAGE,引きボルト式集成材ラーメン構造の耐震設計法に関する研究,,https://www.jstage.jst.go.jp/article/aijs/87/793/87_295/_article/-char/ja/,2022-03-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.307,https://api.crossref.org/v1/works/10.3130/aijs.87.307,,,,10.3130/aijs.87.307,,,1340-4202,1881-8153,,,,A CRACK PROPAGATION INDEX FOR REINFORCED CONCRETE SHEAR WALLS BASED ON NONLINEAR FINITE ELEMENT ANALYSIS,非線形有限要素解析に基づく鉄筋コンクリート造耐震壁のひび割れ進展指標,https://www.jstage.jst.go.jp/article/aijs/87/793/87_307/_article,https://www.jstage.jst.go.jp/article/aijs/87/793/87_307/_article/-char/ja/,"[""Takuya ANABUKI"",""Kazuhiro NAGANUMA""]","[""穴吹 拓也"",""長沼 一洋""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,793,307,315,2022,,1,J-STAGE,非線形有限要素解析に基づく鉄筋コンクリート造耐震壁のひび割れ進展指標,,https://www.jstage.jst.go.jp/article/aijs/87/793/87_307/_article/-char/ja/,2022-03-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.316,https://api.crossref.org/v1/works/10.3130/aijs.87.316,,,,10.3130/aijs.87.316,,,1340-4202,1881-8153,,,,EFFECT OF FORK RESTRAINT OF COLUMN ON LATERAL BUCKLING BEHAVIOR FOR H-SHAPED STEEL BEAMS WITH CONTINUOUS BRACES UNDER FLEXURAL MOMENT GRADIENT,勾配曲げモーメントを受ける連続補剛H形鋼梁の弾塑性横座屈挙動に及ぼす柱の捩り抵抗による拘束効果,https://www.jstage.jst.go.jp/article/aijs/87/793/87_316/_article,https://www.jstage.jst.go.jp/article/aijs/87/793/87_316/_article/-char/ja/,"[""Yoshihiro KIMURA"",""Yui SATO"",""Atsushi SUZUKI""]","[""木村 祥裕"",""佐藤 唯"",""鈴木 敦詞""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,793,316,327,2022,,1,J-STAGE,勾配曲げモーメントを受ける連続補剛H形鋼梁の弾塑性横座屈挙動に及ぼす柱の捩り抵抗による拘束効果,,https://www.jstage.jst.go.jp/article/aijs/87/793/87_316/_article/-char/ja/,2022-03-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.328,https://api.crossref.org/v1/works/10.3130/aijs.87.328,,,,10.3130/aijs.87.328,,,1340-4202,1881-8153,,,,STRUCTURAL PERFORMANCE OF CONCRETE-FILLED SQUARE STEEL TUBULAR COLUMNS WITH REINFORCED HINGE REGION,材端部を補強したコンクリート充填角形鋼管柱の構造性能,https://www.jstage.jst.go.jp/article/aijs/87/793/87_328/_article,https://www.jstage.jst.go.jp/article/aijs/87/793/87_328/_article/-char/ja/,"[""Jun KUBOTA"",""Yoshikazu TAKAINE"",""Yoshikazu SAWAMOTO"",""Takashi KATO""]","[""久保田 淳"",""高稻 宜和"",""澤本 佳和"",""加藤 敬史""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,793,328,339,2022,,1,J-STAGE,材端部を補強したコンクリート充填角形鋼管柱の構造性能,,https://www.jstage.jst.go.jp/article/aijs/87/793/87_328/_article/-char/ja/,2022-03-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.340,https://api.crossref.org/v1/works/10.3130/aijs.87.340,,,,10.3130/aijs.87.340,,,1340-4202,1881-8153,,,,TENSILE STRENGTH OF WIRE-ROPES USING HIGH CARBON STEEL WIRES WITH TENSILE STRENGTH 1570 MPa AT ELEVATED TEMPERATURES AND AFTER HEATING AND COOLING PROCESSES,1570MPa級高炭素鋼線を用いたワイヤロープの高温時および加熱冷却後引張強度,https://www.jstage.jst.go.jp/article/aijs/87/793/87_340/_article,https://www.jstage.jst.go.jp/article/aijs/87/793/87_340/_article/-char/ja/,"[""Takumi YAMAGUCHI"",""Fuminobu OZAKI""]","[""山口 卓巳"",""尾崎 文宣""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,793,340,349,2022,,1,J-STAGE,1570MPa級高炭素鋼線を用いたワイヤロープの高温時および加熱冷却後引張強度,,https://www.jstage.jst.go.jp/article/aijs/87/793/87_340/_article/-char/ja/,2022-03-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.350,https://api.crossref.org/v1/works/10.3130/aijs.87.350,,,,10.3130/aijs.87.350,,,1340-4202,1881-8153,,,,REVIEW OF SOURCE MODELS FOR REPRODUCING AND PREDICTING STRONG MOTIONS BY EMPIRICAL GREEN’S FUNCTION METHOD,経験的グリーン関数法による強震動の再現と予測に用いられる震源モデルの変遷,https://www.jstage.jst.go.jp/article/aijs/87/794/87_350/_article,https://www.jstage.jst.go.jp/article/aijs/87/794/87_350/_article/-char/ja/,"[""Kazuo DAN""]","[""壇 一男""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,794,350,361,2022,,1,J-STAGE,経験的グリーン関数法による強震動の再現と予測に用いられる震源モデルの変遷,,https://www.jstage.jst.go.jp/article/aijs/87/794/87_350/_article/-char/ja/,2022-04-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.362,https://api.crossref.org/v1/works/10.3130/aijs.87.362,,,,10.3130/aijs.87.362,,,1340-4202,1881-8153,,,,EXPERIMENTAL STUDY ON STRUCTURAL PERFORMANCE OF RC DAMAGE-CONTROLLED FLAT WALLS,損傷抑制型RC造方立壁の構造性能に関する実験的研究,https://www.jstage.jst.go.jp/article/aijs/87/794/87_362/_article,https://www.jstage.jst.go.jp/article/aijs/87/794/87_362/_article/-char/ja/,"[""Rokhyun YOON"",""Yasushi SANADA"",""Keito MATSUO"",""Kentaro OCHI"",""Kana SUGIMOTO""]","[""尹 ロク現"",""真田 靖士"",""松尾 啓斗"",""越智 健太郎"",""杉本 佳奈""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,794,362,371,2022,,1,J-STAGE,損傷抑制型RC造方立壁の構造性能に関する実験的研究,,https://www.jstage.jst.go.jp/article/aijs/87/794/87_362/_article/-char/ja/,2022-04-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.372,https://api.crossref.org/v1/works/10.3130/aijs.87.372,,,,10.3130/aijs.87.372,,,1340-4202,1881-8153,,,,DEFORMATION CAPACITY OF WIDE FLANGE BEAM WITH LATERAL BRACINGS,横補剛を有するH形鋼梁の変形性能評価,https://www.jstage.jst.go.jp/article/aijs/87/794/87_372/_article,https://www.jstage.jst.go.jp/article/aijs/87/794/87_372/_article/-char/ja/,"[""Izumi FUKUNAGA"",""Taro TODAKA"",""Zilu ZHANG"",""Iori KANAO""]","[""福永 和泉"",""戸高 太郎"",""張 子露"",""金尾 伊織""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,794,372,380,2022,,1,J-STAGE,横補剛を有するH形鋼梁の変形性能評価,,https://www.jstage.jst.go.jp/article/aijs/87/794/87_372/_article/-char/ja/,2022-04-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.381,https://api.crossref.org/v1/works/10.3130/aijs.87.381,,,,10.3130/aijs.87.381,,,1340-4202,1881-8153,,,,PLASTIC DEFORMATION CAPACITY OF STEEL BEAM-COLUMN DETERMINED BY IN-PLANE INSTABILITY,曲げ面内不安定で終局限界状態に至る鋼柱の塑性変形能力,https://www.jstage.jst.go.jp/article/aijs/87/794/87_381/_article,https://www.jstage.jst.go.jp/article/aijs/87/794/87_381/_article/-char/ja/,"[""Atsushi SATO"",""Ukyo FUJIWARA""]","[""佐藤 篤司"",""藤原 羽教""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,794,381,392,2022,,1,J-STAGE,曲げ面内不安定で終局限界状態に至る鋼柱の塑性変形能力,,https://www.jstage.jst.go.jp/article/aijs/87/794/87_381/_article/-char/ja/,2022-04-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.393,https://api.crossref.org/v1/works/10.3130/aijs.87.393,,,,10.3130/aijs.87.393,,,1340-4202,1881-8153,,,,RHEOLOGICAL CONSTANTS MEASUREMENT OF HIGH-FLUIDITY CONCRETE THAT REQUIRES COMPACTION AND VERIFICATION OF ITS EFFECTIVENESS BY MPS ANALYSIS,締固めを要する高流動コンクリートのレオロジー定数測定とMPS解析によるその有効性の検証,https://www.jstage.jst.go.jp/article/aijs/87/795/87_393/_article,https://www.jstage.jst.go.jp/article/aijs/87/795/87_393/_article/-char/ja/,"[""Syuya HIRANO"",""Yoshitomo YAMADA"",""Hironobu NISHI"",""Yusuke HIGASHIFUNAMICHI""]","[""平野 修也"",""山田 義智"",""西 祐宜"",""東舟道 裕亮""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,795,393,404,2022,,1,J-STAGE,締固めを要する高流動コンクリートのレオロジー定数測定とMPS解析によるその有効性の検証,,https://www.jstage.jst.go.jp/article/aijs/87/795/87_393/_article/-char/ja/,2022-05-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.405,https://api.crossref.org/v1/works/10.3130/aijs.87.405,,,,10.3130/aijs.87.405,,,1340-4202,1881-8153,,,,REFLECTION ON INDICATORS OF SHOCK ABSORPTION OF JUDO FLOOR AND TATAMI REGARDING SAFETY AND PLAYABILITY,安全性と競技性からみた柔道場床・畳の緩衝性の指標の考察,https://www.jstage.jst.go.jp/article/aijs/87/795/87_405/_article,https://www.jstage.jst.go.jp/article/aijs/87/795/87_405/_article/-char/ja/,"[""Kwon-hyuk BAIK"",""Takamasa MIKAMI""]","[""白 權赫"",""三上 貴正""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,795,405,412,2022,,1,J-STAGE,安全性と競技性からみた柔道場床・畳の緩衝性の指標の考察,,https://www.jstage.jst.go.jp/article/aijs/87/795/87_405/_article/-char/ja/,2022-05-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.413,https://api.crossref.org/v1/works/10.3130/aijs.87.413,,,,10.3130/aijs.87.413,,,1340-4202,1881-8153,,,,STUDY ON BUILDING SAFETY AGAINST IMPACT LOAD DUE TO TSUNAMI-DRIVEN SHIP,津波漂流船舶の衝突に対する建築物の安全性に関する研究,https://www.jstage.jst.go.jp/article/aijs/87/795/87_413/_article,https://www.jstage.jst.go.jp/article/aijs/87/795/87_413/_article/-char/ja/,"[""Tatsuya ASAI"",""Kazuto MATSUKAWA"",""Ho CHOI"",""Yoshiaki NAKANO""]","[""浅井 竜也"",""松川 和人"",""崔 琥"",""中埜 良昭""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,795,413,423,2022,,1,J-STAGE,津波漂流船舶の衝突に対する建築物の安全性に関する研究,,https://www.jstage.jst.go.jp/article/aijs/87/795/87_413/_article/-char/ja/,2022-05-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.424,https://api.crossref.org/v1/works/10.3130/aijs.87.424,,,,10.3130/aijs.87.424,,,1340-4202,1881-8153,,,,SEISMIC RESPONSE AND NONLINEAR PILE-SOIL SPRINGS OF BUILDING SUPPORTED BY PILE GROUP IN GRANULAR SOIL DEPOSIT ON SLOPING BEDROCK,傾斜基盤上の砂地盤に建つ群杭支持建物の地震応答と非線形杭周地盤ばね,https://www.jstage.jst.go.jp/article/aijs/87/795/87_424/_article,https://www.jstage.jst.go.jp/article/aijs/87/795/87_424/_article/-char/ja/,"[""Takaharu NAKANO"",""Yuji MIYAMOTO""]","[""中野 尊治"",""宮本 裕司""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,795,424,434,2022,,1,J-STAGE,傾斜基盤上の砂地盤に建つ群杭支持建物の地震応答と非線形杭周地盤ばね,,https://www.jstage.jst.go.jp/article/aijs/87/795/87_424/_article/-char/ja/,2022-05-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.435,https://api.crossref.org/v1/works/10.3130/aijs.87.435,,,,10.3130/aijs.87.435,,,1340-4202,1881-8153,,,,A SIMPLE METHOD FOR EVALUATING THE STATIC INTERACTION BETWEEN A PILE GROUP AND A FOOTING GROUP IN AN ELASTIC HALF-SPACE,半無限弾性地盤における群杭とフーチング群の間の静的相互作用の簡易評価法,https://www.jstage.jst.go.jp/article/aijs/87/795/87_435/_article,https://www.jstage.jst.go.jp/article/aijs/87/795/87_435/_article/-char/ja/,"[""Nobuhide NARITA"",""Shuji TAMURA""]","[""成田 修英"",""田村 修次""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,795,435,444,2022,,1,J-STAGE,半無限弾性地盤における群杭とフーチング群の間の静的相互作用の簡易評価法,,https://www.jstage.jst.go.jp/article/aijs/87/795/87_435/_article/-char/ja/,2022-05-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.445,https://api.crossref.org/v1/works/10.3130/aijs.87.445,,,,10.3130/aijs.87.445,,,1340-4202,1881-8153,,,,A GEOMETRIC AND MECHANICAL ANALYSIS OF REAL SHAPED BI-VALVE SHELL BY USING X-RAY COMPUTED TOMOGRAPHY IMAGES,X線CT画像を用いた二枚貝の幾何学的・力学的解析手法の提案,https://www.jstage.jst.go.jp/article/aijs/87/795/87_445/_article,https://www.jstage.jst.go.jp/article/aijs/87/795/87_445/_article/-char/ja/,"[""Minori OGOSHI"",""Masaki TERANISHI"",""Doppo MATSUBARA"",""Koichiro ISHIKAWA""]","[""生越 季理"",""寺西 正輝"",""松原 独歩"",""石川 浩一郎""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,795,445,453,2022,,1,J-STAGE,X線CT画像を用いた二枚貝の幾何学的・力学的解析手法の提案,,https://www.jstage.jst.go.jp/article/aijs/87/795/87_445/_article/-char/ja/,2022-05-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.454,https://api.crossref.org/v1/works/10.3130/aijs.87.454,,,,10.3130/aijs.87.454,,,1340-4202,1881-8153,,,,STUDY ON STRUCTURAL BEHAVIOR OF ROOF STRUCTURES CONSISTING OF RADIALLY ARRANGED CABLES UNDER STRONG WINDS AND EVALUATION METHOD OF WIND LOAD FOR STRUCTURAL DESIGN,放射型ケーブル屋根構造の強風時の構造挙動及び設計用風荷重の評価方法に関する研究,https://www.jstage.jst.go.jp/article/aijs/87/795/87_454/_article,https://www.jstage.jst.go.jp/article/aijs/87/795/87_454/_article/-char/ja/,"[""Akira OSHIUMI"",""Takuto YAGASAKI"",""Akira OKADA"",""Naoya MIYASATO"",""Shuzo HIROISHI""]","[""鴛海 昂"",""矢ヶ崎 拓人"",""岡田 章"",""宮里 直也"",""廣石 秀造""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,795,454,463,2022,,1,J-STAGE,放射型ケーブル屋根構造の強風時の構造挙動及び設計用風荷重の評価方法に関する研究,,https://www.jstage.jst.go.jp/article/aijs/87/795/87_454/_article/-char/ja/,2022-05-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.464,https://api.crossref.org/v1/works/10.3130/aijs.87.464,,,,10.3130/aijs.87.464,,,1340-4202,1881-8153,,,,YIELD DISPLACEMENT EVALUATION OF RC BUILDINGS EXAMINED BASED ON SHAKING TABLE TEST,RC造建物の降伏変形評価手法の提案とその震動台実験に基づく検証,https://www.jstage.jst.go.jp/article/aijs/87/795/87_464/_article,https://www.jstage.jst.go.jp/article/aijs/87/795/87_464/_article/-char/ja/,"[""Tatsuya ASAI"",""Masaomi TESHIGAWARA"",""Kento YOSHIKAWA"",""Koichi KUSUNOKI"",""Eiichi INAI"",""Takuya NAGAE"",""Ippei MARUYAMA"",""Koichi KAJIWARA"",""Joji SAKUTA"",""Tsutomu OHTA"",""Haruhiko SUWADA"",""Hiroshi FUKUYAMA""]","[""浅井 竜也"",""勅使川原 正臣"",""吉川 拳人"",""楠 浩一"",""稲井 栄一"",""長江 拓也"",""丸山 一平"",""梶原 浩一"",""迫田 丈志"",""太田 勤"",""諏訪田 晴彦"",""福山 洋""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,795,464,474,2022,,1,J-STAGE,RC造建物の降伏変形評価手法の提案とその震動台実験に基づく検証,,https://www.jstage.jst.go.jp/article/aijs/87/795/87_464/_article/-char/ja/,2022-05-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.475,https://api.crossref.org/v1/works/10.3130/aijs.87.475,,,,10.3130/aijs.87.475,,,1340-4202,1881-8153,,,,CYCLIC LOADING TEST OF EXISTING OPEN WEB TYPE STEEL REINFORCED CONCRETE BEAM-COLUMN JOINTS STRENGTHENED BY ADDITIONAL MEMBERS ON ONE SIDE,片面増設補強した既存非充腹形鉄骨鉄筋コンクリート造十字形柱梁接合部の繰り返し載荷実験,https://www.jstage.jst.go.jp/article/aijs/87/795/87_475/_article,https://www.jstage.jst.go.jp/article/aijs/87/795/87_475/_article/-char/ja/,"[""Yusuke MAIDA"",""Seiya KIMURA"",""Rina KIYOMOTO"",""Yo NAKAZAWA"",""Hiroyasu SAKATA"",""Makoto HAMADA""]","[""毎田 悠承"",""木村 征也"",""清本 莉七"",""中澤 遥"",""坂田 弘安"",""濱田 真""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,795,475,486,2022,,1,J-STAGE,片面増設補強した既存非充腹形鉄骨鉄筋コンクリート造十字形柱梁接合部の繰り返し載荷実験,,https://www.jstage.jst.go.jp/article/aijs/87/795/87_475/_article/-char/ja/,2022-05-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.487,https://api.crossref.org/v1/works/10.3130/aijs.87.487,,,,10.3130/aijs.87.487,,,1340-4202,1881-8153,,,,"ESTIMATION OF SOURCE PARAMETERS, LOCAL ATTENUATION STRUCTURE, AND SITE EFFECTS USING TWO-STEP SPECTRAL INVERSION METHOD",二段階スペクトルインバージョンによる震源特性・地域的減衰構造・地盤増幅特性の推定,https://www.jstage.jst.go.jp/article/aijs/87/795/87_487/_article,https://www.jstage.jst.go.jp/article/aijs/87/795/87_487/_article/-char/ja/,"[""Suguru IMAZEKI"",""Tsuyoshi TAKADA"",""Tatsuya ITOI"",""Takenori HIDA""]","[""今関 俊"",""高田 毅士"",""糸井 達哉"",""肥田 剛典""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,795,487,497,2022,,1,J-STAGE,二段階スペクトルインバージョンによる震源特性・地域的減衰構造・地盤増幅特性の推定,,https://www.jstage.jst.go.jp/article/aijs/87/795/87_487/_article/-char/ja/,2022-05-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.498,https://api.crossref.org/v1/works/10.3130/aijs.87.498,,,,10.3130/aijs.87.498,,,1340-4202,1881-8153,,,,EMBEDDING BEHAVIORS OF A DOWELLED CONNECTION IN STRUCTURAL GLULAM TIMBERS AT HIGH TEMPERATURE,構造用集成材のドリフトピン接合部における高温時支圧挙動,https://www.jstage.jst.go.jp/article/aijs/87/795/87_498/_article,https://www.jstage.jst.go.jp/article/aijs/87/795/87_498/_article/-char/ja/,"[""Futa KAWARABAYASHI"",""Takayuki KIKUCHI"",""Marina TOTSUKA"",""Takeo HIRASHIMA""]","[""河原林 風太"",""菊地 毅之"",""戸塚 真里奈"",""平島 岳夫""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,795,498,509,2022,,1,J-STAGE,構造用集成材のドリフトピン接合部における高温時支圧挙動,,https://www.jstage.jst.go.jp/article/aijs/87/795/87_498/_article/-char/ja/,2022-05-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.510,https://api.crossref.org/v1/works/10.3130/aijs.87.510,,,,10.3130/aijs.87.510,,,1340-4202,1881-8153,,,,DISCUSSION ON RESEARCH ACTIVITY PUBLISHED AS “EFFECT OF ASPECT RATIO ON ELASTO-PLASTIC BEHAVIOR OF PANEL ZONE WITH CIRCULAR HOLLOW SECTION”,「円形中空断面柱梁接合部パネルの弾塑性挙動に及ぼすアスペクト比の影響」に対する討論,https://www.jstage.jst.go.jp/article/aijs/87/795/87_510/_article,https://www.jstage.jst.go.jp/article/aijs/87/795/87_510/_article/-char/ja/,"[""Hitoshi KUWAMURA""]","[""桑村 仁""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,795,510,511,2022,,1,J-STAGE,「円形中空断面柱梁接合部パネルの弾塑性挙動に及ぼすアスペクト比の影響」に対する討論,,https://www.jstage.jst.go.jp/article/aijs/87/795/87_510/_article/-char/ja/,2022-05-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.512,https://api.crossref.org/v1/works/10.3130/aijs.87.512,,,,10.3130/aijs.87.512,,,1340-4202,1881-8153,,,,THE AUTHOR&apos;S ANSWER TO DISCUSSION BY HITOSHI KUWAMURA,桑村仁氏の討論に対する回答,https://www.jstage.jst.go.jp/article/aijs/87/795/87_512/_article,https://www.jstage.jst.go.jp/article/aijs/87/795/87_512/_article/-char/ja/,"[""Yosuke ASHIDA"",""Yuji KOETAKA"",""Iathong CHAN""]","[""芦田 陽介"",""聲高 裕治"",""陳 逸鴻""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,795,512,513,2022,,1,J-STAGE,桑村仁氏の討論に対する回答,,https://www.jstage.jst.go.jp/article/aijs/87/795/87_512/_article/-char/ja/,2022-05-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.514,https://api.crossref.org/v1/works/10.3130/aijs.87.514,,,,10.3130/aijs.87.514,,,1340-4202,1881-8153,,,,STUDY ON INFLUENCE OF MIX PROPORTION ON WORKABILITY OF STEEL FIBER REINFORCED CONCRETE,鋼繊維補強コンクリートの調合条件がワーカビリティーに及ぼす影響に関する研究,https://www.jstage.jst.go.jp/article/aijs/87/796/87_514/_article,https://www.jstage.jst.go.jp/article/aijs/87/796/87_514/_article/-char/ja/,"[""Satoshi WATANABE"",""Kazumasa IMAI"",""Shusuke KUROIWA""]","[""渡邉 悟士"",""今井 和正"",""黒岩 秀介""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,796,514,523,2022,,1,J-STAGE,鋼繊維補強コンクリートの調合条件がワーカビリティーに及ぼす影響に関する研究,,https://www.jstage.jst.go.jp/article/aijs/87/796/87_514/_article/-char/ja/,2022-06-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.524,https://api.crossref.org/v1/works/10.3130/aijs.87.524,,,,10.3130/aijs.87.524,,,1340-4202,1881-8153,,,,ESTIMATION METHOD OF ROOF SNOW LOAD USING ACCELERATION MEASUREMENT VALIDATION FOR AN OBSERVATIONAL BUILDING MODEL,加速度計測による屋根雪荷重の推定方法に関する研究　観測用建物モデルを対象とした検証,https://www.jstage.jst.go.jp/article/aijs/87/796/87_524/_article,https://www.jstage.jst.go.jp/article/aijs/87/796/87_524/_article/-char/ja/,"[""Masaki WAKUI"",""Kenji IGARASHI"",""Hiroki MOTOYOSHI"",""Yoshihide TOMINAGA"",""Jun IYAMA""]","[""涌井 将貴"",""五十嵐 賢次"",""本吉 弘岐"",""富永 禎秀"",""伊山 潤""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,796,524,533,2022,,1,J-STAGE,加速度計測による屋根雪荷重の推定方法に関する研究　観測用建物モデルを対象とした検証,,https://www.jstage.jst.go.jp/article/aijs/87/796/87_524/_article/-char/ja/,2022-06-01T09:00+09:00
